image_id,field_name,field_label,ocr_value,confidence,ocr_engine,error_type_hint
ENG-0442,rtg_id,龙门吊编号,,0.3974,simulated,漏识别
ENG-0442,yard_gate,堆场口,YARD-C8,0.9661,simulated,完全正确
ENG-0442,work_area,作业区域,C-22,0.8784,simulated,完全正确
ENG-0442,equipment_status,设备状态,侍检,0.7003,simulated,中文识别错误
ENG-0442,date,日期,2026-06-23,0.8771,simulated,完全正确
ENG-0443,qc_id,桥吊编号,QC-34,0.9381,simulated,完全正确
ENG-0443,rtg_id,龙门吊编号,RTG-11,0.8907,simulated,完全正确
ENG-0443,yard_gate,堆场口,YARD-B4,0.8946,simulated,完全正确
ENG-0443,work_area,作业区域,A-11,0.8727,simulated,完全正确
ENG-0443,equipment_status,设备状态,停用,0.9271,simulated,完全正确
ENG-0443,date,日期,,0.2547,simulated,漏识别
ENG-0444,qc_id,桥吊编号,QC-31,0.9306,simulated,完全正确
ENG-0444,rtg_id,龙门吊编号,QC-B3,0.5455,simulated,误识别
ENG-0444,yard_gate,堆场口,,0.4176,simulated,漏识别
ENG-0444,work_area,作业区域,D-03,0.901,simulated,完全正确
ENG-0444,equipment_status,设备状态,待检,0.9135,simulated,完全正确
ENG-0444,date,日期,2026-06-2S,0.563,simulated,数字识别错误
ENG-0445,qc_id,桥吊编号,QC-18,0.9446,simulated,完全正确
ENG-0445,rtg_id,龙门吊编号,RTG-19,0.9197,simulated,完全正确
ENG-0445,yard_gate,堆场口,YARD-F4,0.9026,simulated,完全正确
ENG-0445,work_area,作业区域,D-03,0.9779,simulated,完全正确
ENG-0445,equipment_status,设备状态,待检,0.9631,simulated,完全正确
ENG-0445,date,日期,2026-06-26,0.9525,simulated,完全正确
ENG-0446,qc_id,桥吊编号,QC-20,0.883,simulated,完全正确
ENG-0446,rtg_id,龙门吊编号,RTG-25,0.9328,simulated,完全正确
ENG-0446,yard_gate,堆场口,YARD-D4,0.9464,simulated,完全正确
ENG-0446,work_area,作业区域,B-05,0.8728,simulated,完全正确
ENG-0446,equipment_status,设备状态,待检,0.9008,simulated,完全正确
ENG-0446,date,日期,2026-06-27,0.8651,simulated,完全正确
ENG-0447,qc_id,桥吊编号,QC-33,0.982,simulated,完全正确
ENG-0447,rtg_id,龙门吊编号,RTG-23,0.9686,simulated,完全正确
ENG-0447,yard_gate,堆场口,YARD-H2,0.9602,simulated,完全正确
ENG-0447,work_area,作业区域,D-19,0.8625,simulated,完全正确
ENG-0447,equipment_status,设备状态,维修中,0.9218,simulated,完全正确
ENG-0447,date,日期,2026-06-28,0.9809,simulated,完全正确
ENG-0448,qc_id,桥吊编号,QC-11,0.9699,simulated,完全正确
ENG-0448,rtg_id,龙门吊编号,RTG-20,0.9889,simulated,完全正确
ENG-0448,yard_gate,堆场口,YARD-G8,0.9153,simulated,完全正确
ENG-0448,work_area,作业区域,D-15,0.8965,simulated,完全正确
ENG-0448,equipment_status,设备状态,待检,0.9016,simulated,完全正确
ENG-0448,date,日期,,0.1015,simulated,漏识别
ENG-0449,qc_id,桥吊编号,QC-08,0.8947,simulated,完全正确
ENG-0449,rtg_id,龙门吊编号,RTG-11,0.9714,simulated,完全正确
ENG-0449,yard_gate,堆场口,YARD-A1,0.9453,simulated,完全正确
ENG-0449,work_area,作业区域,C-15,0.8927,simulated,完全正确
ENG-0449,equipment_status,设备状态,维修中,0.9112,simulated,完全正确
ENG-0449,date,日期,2026-06-30,0.9419,simulated,完全正确
ENG-0450,qc_id,桥吊编号,QC-35,0.8786,simulated,完全正确
ENG-0450,rtg_id,龙门吊编号,RTG-02,0.947,simulated,完全正确
ENG-0450,yard_gate,堆场口,YARD-H4,0.9241,simulated,完全正确
ENG-0450,work_area,作业区域,A-09,0.8897,simulated,完全正确
ENG-0450,equipment_status,设备状态,正常,0.9877,simulated,完全正确
ENG-0450,date,日期,2026-06-01,0.9379,simulated,完全正确
ENG-0451,qc_id,桥吊编号,QC-08,0.8602,simulated,完全正确
ENG-0451,rtg_id,龙门吊编号,RTG-21,0.9186,simulated,完全正确
ENG-0451,yard_gate,堆场口,YARD-E7,0.9845,simulated,完全正确
ENG-0451,work_area,作业区域,0-17,0.6502,simulated,字母识别错误
ENG-0451,equipment_status,设备状态,停用,0.9477,simulated,完全正确
ENG-0451,date,日期,2026-06-02,0.9576,simulated,完全正确
ENG-0452,qc_id,桥吊编号,QC-24,0.8901,simulated,完全正确
ENG-0452,rtg_id,龙门吊编号,RTG-03,0.8831,simulated,完全正确
ENG-0452,yard_gate,堆场口,YARD-D6,0.9025,simulated,完全正确
ENG-0452,work_area,作业区域,,0.139,simulated,字段缺失
ENG-0452,equipment_status,设备状态,维修中,0.8936,simulated,完全正确
ENG-0452,date,日期,2026-06-03,0.9877,simulated,完全正确
ENG-0453,qc_id,桥吊编号,QC-05,0.9195,simulated,完全正确
ENG-0453,rtg_id,龙门吊编号,RTG-01,0.9835,simulated,完全正确
ENG-0453,yard_gate,堆场口,YARD-C8,0.9696,simulated,完全正确
ENG-0453,work_area,作业区域,C-20,0.8877,simulated,完全正确
ENG-0453,equipment_status,设备状态,维修中,0.9231,simulated,完全正确
ENG-0453,date,日期,2026-06-04,0.8746,simulated,完全正确
ENG-0454,qc_id,桥吊编号,QC-20,0.9479,simulated,完全正确
ENG-0454,rtg_id,龙门吊编号,RTG-12,0.9432,simulated,完全正确
ENG-0454,yard_gate,堆场口,YARD-H1,0.9437,simulated,完全正确
ENG-0454,work_area,作业区域,D-26,0.8785,simulated,完全正确
ENG-0454,equipment_status,设备状态,待检,0.9746,simulated,完全正确
ENG-0454,date,日期,2026-06-05,0.9309,simulated,完全正确
ENG-0455,qc_id,桥吊编号,QC-25,0.94,simulated,完全正确
ENG-0455,rtg_id,龙门吊编号,,0.3161,simulated,漏识别
ENG-0455,yard_gate,堆场口,YARD-C4,0.9069,simulated,完全正确
ENG-0455,work_area,作业区域,A-17,0.9552,simulated,完全正确
ENG-0455,equipment_status,设备状态,正常,0.9259,simulated,完全正确
ENG-0455,date,日期,2026-06-06,0.8973,simulated,完全正确
ENG-0456,qc_id,桥吊编号,17-QC,0.5279,simulated,顺序错误
ENG-0456,rtg_id,龙门吊编号,RTG-12,0.9833,simulated,完全正确
ENG-0456,yard_gate,堆场口,YARD-D9,0.9234,simulated,完全正确
ENG-0456,work_area,作业区域,C-04,0.9215,simulated,完全正确
ENG-0456,equipment_status,设备状态,,0.3156,simulated,字段缺失
ENG-0456,date,日期,2026-06-07,0.8747,simulated,完全正确
ENG-0457,qc_id,桥吊编号,QC-33,0.9789,simulated,完全正确
ENG-0457,rtg_id,龙门吊编号,RTG-12,0.9147,simulated,完全正确
ENG-0457,yard_gate,堆场口,YARD-E8,0.9535,simulated,完全正确
ENG-0457,work_area,作业区域,D-30,0.9257,simulated,完全正确
ENG-0457,equipment_status,设备状态,维修中,0.9075,simulated,完全正确
ENG-0457,date,日期,2026-06-03,0.5846,simulated,数字识别错误
ENG-0458,qc_id,桥吊编号,QC-10,0.983,simulated,完全正确
ENG-0458,rtg_id,龙门吊编号,RTG-26,0.8782,simulated,完全正确
ENG-0458,yard_gate,堆场口,YARD-E3,0.9297,simulated,完全正确
ENG-0458,work_area,作业区域,D-16,0.9295,simulated,完全正确
ENG-0458,equipment_status,设备状态,待检,0.9222,simulated,完全正确
ENG-0458,date,日期,2026-06-09,0.8771,simulated,完全正确
ENG-0459,qc_id,桥吊编号,QC-36,0.8742,simulated,完全正确
ENG-0459,rtg_id,龙门吊编号,RTG-12,0.9143,simulated,完全正确
ENG-0459,yard_gate,堆场口,YARD-C2,0.8771,simulated,完全正确
ENG-0459,work_area,作业区域,D-02,0.9639,simulated,完全正确
ENG-0459,equipment_status,设备状态,停用,0.9417,simulated,完全正确
ENG-0459,date,日期,2026-06-10,0.9004,simulated,完全正确
ENG-0460,qc_id,桥吊编号,QC-02,0.9054,simulated,完全正确
ENG-0460,rtg_id,龙门吊编号,RTG-09,0.9039,simulated,完全正确
ENG-0460,yard_gate,堆场口,Y4RD-D5,0.6007,simulated,字母识别错误
ENG-0460,work_area,作业区域,C-13,0.9242,simulated,完全正确
ENG-0460,equipment_status,设备状态,停用,0.8861,simulated,完全正确
ENG-0460,date,日期,2026-06-11,0.8849,simulated,完全正确
ENG-0461,qc_id,桥吊编号,QC-04,0.9619,simulated,完全正确
ENG-0461,rtg_id,龙门吊编号,RTG-10,0.9185,simulated,完全正确
ENG-0461,yard_gate,堆场口,YARD-D2,0.9638,simulated,完全正确
ENG-0461,work_area,作业区域,A-17,0.9596,simulated,完全正确
ENG-0461,equipment_status,设备状态,待检,0.9543,simulated,完全正确
ENG-0461,date,日期,2026-06-12,0.8778,simulated,完全正确
ENG-0462,qc_id,桥吊编号,QC-33,0.8792,simulated,完全正确
ENG-0462,rtg_id,龙门吊编号,RTG-17,0.925,simulated,完全正确
ENG-0462,yard_gate,堆场口,YARD-C3,0.9674,simulated,完全正确
ENG-0462,work_area,作业区域,D-25,0.8899,simulated,完全正确
ENG-0462,equipment_status,设备状态,维修中,0.9159,simulated,完全正确
ENG-0462,date,日期,2026-06-13,0.9591,simulated,完全正确
ENG-0463,qc_id,桥吊编号,QC-28,0.8959,simulated,完全正确
ENG-0463,rtg_id,龙门吊编号,RTG-04,0.8905,simulated,完全正确
ENG-0463,yard_gate,堆场口,YARD-D8,0.9843,simulated,完全正确
ENG-0463,work_area,作业区域,D-17,0.8843,simulated,完全正确
ENG-0463,equipment_status,设备状态,待检,0.981,simulated,完全正确
ENG-0463,date,日期,2026-06-14,0.9648,simulated,完全正确
ENG-0464,qc_id,桥吊编号,QC-25,0.9079,simulated,完全正确
ENG-0464,rtg_id,龙门吊编号,RTG-25,0.8742,simulated,完全正确
ENG-0464,yard_gate,堆场口,YARD-A3,0.9896,simulated,完全正确
ENG-0464,work_area,作业区域,B-08,0.9742,simulated,完全正确
ENG-0464,equipment_status,设备状态,待检,0.8946,simulated,完全正确
ENG-0464,date,日期,2026-06-15,0.9241,simulated,完全正确
ENG-0465,qc_id,桥吊编号,QC-18,0.9448,simulated,完全正确
ENG-0465,rtg_id,龙门吊编号,RTG-04,0.8766,simulated,完全正确
ENG-0465,yard_gate,堆场口,YARD-H2,0.8634,simulated,完全正确
ENG-0465,work_area,作业区域,D-07,0.9459,simulated,完全正确
ENG-0465,equipment_status,设备状态,待检,0.9697,simulated,完全正确
ENG-0465,date,日期,2026-06-16,0.8671,simulated,完全正确
ENG-0466,qc_id,桥吊编号,QC-31,0.9507,simulated,完全正确
ENG-0466,rtg_id,龙门吊编号,RTG-11,0.8951,simulated,完全正确
ENG-0466,yard_gate,堆场口,YARD-A2,0.9556,simulated,完全正确
ENG-0466,work_area,作业区域,C-24,0.9288,simulated,完全正确
ENG-0466,equipment_status,设备状态,停用,0.897,simulated,完全正确
ENG-0466,date,日期,2026-06-17,0.9772,simulated,完全正确
ENG-0467,qc_id,桥吊编号,QC-16,0.9307,simulated,完全正确
ENG-0467,rtg_id,龙门吊编号,RTG-08,0.9433,simulated,完全正确
ENG-0467,yard_gate,堆场口,YARD-A6,0.9122,simulated,完全正确
ENG-0467,work_area,作业区域,B-I5,0.6203,simulated,数字识别错误
ENG-0467,equipment_status,设备状态,待检,0.9211,simulated,完全正确
ENG-0467,date,日期,2026-06-18,0.8906,simulated,完全正确
ENG-0468,qc_id,桥吊编号,QC-12,0.9749,simulated,完全正确
ENG-0468,rtg_id,龙门吊编号,RTG-10,0.9707,simulated,完全正确
ENG-0468,yard_gate,堆场口,YARD-B7,0.9606,simulated,完全正确
ENG-0468,work_area,作业区域,24-C,0.6435,simulated,顺序错误
ENG-0468,equipment_status,设备状态,正常,0.8906,simulated,完全正确
ENG-0468,date,日期,2026-06-19,0.8701,simulated,完全正确
ENG-0469,qc_id,桥吊编号,QC-36,0.9665,simulated,完全正确
ENG-0469,rtg_id,龙门吊编号,RTG-21,0.9218,simulated,完全正确
ENG-0469,yard_gate,堆场口,YARD-E5,0.9187,simulated,完全正确
ENG-0469,work_area,作业区域,B-19,0.962,simulated,完全正确
ENG-0469,equipment_status,设备状态,停用,0.9357,simulated,完全正确
ENG-0469,date,日期,2026-06-20,0.9217,simulated,完全正确
ENG-0470,qc_id,桥吊编号,QC-05,0.9599,simulated,完全正确
ENG-0470,rtg_id,龙门吊编号,RTG-25,0.9667,simulated,完全正确
ENG-0470,yard_gate,堆场口,YARD-F5,0.9441,simulated,完全正确
ENG-0470,work_area,作业区域,A-26,0.937,simulated,完全正确
ENG-0470,equipment_status,设备状态,维修中,0.8643,simulated,完全正确
ENG-0470,date,日期,2026-06-21,0.9257,simulated,完全正确
ENG-0471,qc_id,桥吊编号,QC-27,0.925,simulated,完全正确
ENG-0471,rtg_id,龙门吊编号,RTG-17,0.9124,simulated,完全正确
ENG-0471,yard_gate,堆场口,YARD-H6,0.9551,simulated,完全正确
ENG-0471,work_area,作业区域,0-02,0.677,simulated,字母识别错误
ENG-0471,equipment_status,设备状态,停用,0.8739,simulated,完全正确
ENG-0471,date,日期,2026-06-22,0.924,simulated,完全正确
ENG-0472,qc_id,桥吊编号,QC-35,0.9252,simulated,完全正确
ENG-0472,rtg_id,龙门吊编号,RTG-14,0.8911,simulated,完全正确
ENG-0472,yard_gate,堆场口,YARD-G2,0.8883,simulated,完全正确
ENG-0472,work_area,作业区域,A-11,0.9871,simulated,完全正确
ENG-0472,equipment_status,设备状态,待检,0.8895,simulated,完全正确
ENG-0472,date,日期,2026-06-23,0.9621,simulated,完全正确
ENG-0473,qc_id,桥吊编号,QC-24,0.8694,simulated,完全正确
ENG-0473,rtg_id,龙门吊编号,RTG-18,0.9779,simulated,完全正确
ENG-0473,yard_gate,堆场口,YARD-B5,0.9266,simulated,完全正确
ENG-0473,work_area,作业区域,A-22,0.9072,simulated,完全正确
ENG-0473,equipment_status,设备状态,停用,0.8888,simulated,完全正确
ENG-0473,date,日期,2026-06-24,0.949,simulated,完全正确
ENG-0474,qc_id,桥吊编号,QC-03,0.9304,simulated,完全正确
ENG-0474,rtg_id,龙门吊编号,RTG-18,0.9219,simulated,完全正确
ENG-0474,yard_gate,堆场口,YARD-D1,0.9626,simulated,完全正确
ENG-0474,work_area,作业区域,A-27,0.864,simulated,完全正确
ENG-0474,equipment_status,设备状态,,0.1818,simulated,漏识别
ENG-0474,date,日期,2026-06-25,0.968,simulated,完全正确
ENG-0475,qc_id,桥吊编号,QC-35,0.9764,simulated,完全正确
ENG-0475,rtg_id,龙门吊编号,RTG-21,0.9865,simulated,完全正确
ENG-0475,yard_gate,堆场口,YARD-H5,0.9241,simulated,完全正确
ENG-0475,work_area,作业区域,D-19,0.8888,simulated,完全正确
ENG-0475,equipment_status,设备状态,停用,0.8866,simulated,完全正确
ENG-0475,date,日期,2026-06-26,0.8788,simulated,完全正确
ENG-0476,qc_id,桥吊编号,QC-31,0.8684,simulated,完全正确
ENG-0476,rtg_id,龙门吊编号,RTG-02,0.9205,simulated,完全正确
ENG-0476,yard_gate,堆场口,,0.1587,simulated,漏识别
ENG-0476,work_area,作业区域,D-25,0.9082,simulated,完全正确
ENG-0476,equipment_status,设备状态,停用,0.8773,simulated,完全正确
ENG-0476,date,日期,2026-06-27,0.963,simulated,完全正确
ENG-0477,qc_id,桥吊编号,QC-20,0.9792,simulated,完全正确
ENG-0477,rtg_id,龙门吊编号,RTG-12,0.9041,simulated,完全正确
ENG-0477,yard_gate,堆场口,YARD-D8,0.9389,simulated,完全正确
ENG-0477,work_area,作业区域,C-04,0.9102,simulated,完全正确
ENG-0477,equipment_status,设备状态,正常,0.9336,simulated,完全正确
ENG-0477,date,日期,,0.2781,simulated,字段缺失
ENG-0478,qc_id,桥吊编号,QC-27,0.9072,simulated,完全正确
ENG-0478,rtg_id,龙门吊编号,RTG-18,0.9518,simulated,完全正确
ENG-0478,yard_gate,堆场口,YARD-A6,0.8772,simulated,完全正确
ENG-0478,work_area,作业区域,0-06,0.5783,simulated,字母识别错误
ENG-0478,equipment_status,设备状态,正常,0.9479,simulated,完全正确
ENG-0478,date,日期,2O26-06-29,0.5818,simulated,数字识别错误
ENG-0479,qc_id,桥吊编号,QC-09,0.958,simulated,完全正确
ENG-0479,rtg_id,龙门吊编号,RTG-18,0.8786,simulated,完全正确
ENG-0479,yard_gate,堆场口,F3-YARD,0.6269,simulated,顺序错误
ENG-0479,work_area,作业区域,C-03,0.9216,simulated,完全正确
ENG-0479,equipment_status,设备状态,维修中,0.949,simulated,完全正确
ENG-0479,date,日期,2026-06-30,0.8977,simulated,完全正确
ENG-0480,qc_id,桥吊编号,QC-01,0.9195,simulated,完全正确
ENG-0480,rtg_id,龙门吊编号,RTG-12,0.9282,simulated,完全正确
ENG-0480,yard_gate,堆场口,YARD-B2,0.9531,simulated,完全正确
ENG-0480,work_area,作业区域,B-21,0.8712,simulated,完全正确
ENG-0480,equipment_status,设备状态,正常,0.9855,simulated,完全正确
ENG-0480,date,日期,2026-06-01,0.9521,simulated,完全正确
ENG-0481,qc_id,桥吊编号,QC-02,0.981,simulated,完全正确
ENG-0481,rtg_id,龙门吊编号,RTG-01,0.9203,simulated,完全正确
ENG-0481,yard_gate,堆场口,YARD-A5,0.9899,simulated,完全正确
ENG-0481,work_area,作业区域,A-23,0.9467,simulated,完全正确
ENG-0481,equipment_status,设备状态,维修中,0.9375,simulated,完全正确
ENG-0481,date,日期,,0.1082,simulated,漏识别
ENG-0482,qc_id,桥吊编号,QC-25,0.9,simulated,完全正确
ENG-0482,rtg_id,龙门吊编号,RTG-13,0.9834,simulated,完全正确
ENG-0482,yard_gate,堆场口,YARD-E6,0.9017,simulated,完全正确
ENG-0482,work_area,作业区域,C-26,0.8811,simulated,完全正确
ENG-0482,equipment_status,设备状态,待检,0.9213,simulated,完全正确
ENG-0482,date,日期,2026-06-03,0.9739,simulated,完全正确
ENG-0483,qc_id,桥吊编号,,0.3322,simulated,漏识别
ENG-0483,rtg_id,龙门吊编号,RTG-10,0.9804,simulated,完全正确
ENG-0483,yard_gate,堆场口,YARD-B3,0.9072,simulated,完全正确
ENG-0483,work_area,作业区域,A-12,0.9716,simulated,完全正确
ENG-0483,equipment_status,设备状态,正常,0.8821,simulated,完全正确
ENG-0483,date,日期,06-04-2026,0.7235,simulated,顺序错误
ENG-0484,qc_id,桥吊编号,QC-02,0.983,simulated,完全正确
ENG-0484,rtg_id,龙门吊编号,RTG-16,0.9202,simulated,完全正确
ENG-0484,yard_gate,堆场口,YARD-F7,0.88,simulated,完全正确
ENG-0484,work_area,作业区域,A-07,0.9242,simulated,完全正确
ENG-0484,equipment_status,设备状态,正常,0.896,simulated,完全正确
ENG-0484,date,日期,0026-06-05,0.5603,simulated,字母识别错误
ENG-0485,qc_id,桥吊编号,QC-10,0.8708,simulated,完全正确
ENG-0485,rtg_id,龙门吊编号,RTG-24,0.9382,simulated,完全正确
ENG-0485,yard_gate,堆场口,YARD-B4,0.8935,simulated,完全正确
ENG-0485,work_area,作业区域,,0.3675,simulated,字段缺失
ENG-0485,equipment_status,设备状态,待检,0.88,simulated,完全正确
ENG-0485,date,日期,06-06-2026,0.6745,simulated,顺序错误
ENG-0486,qc_id,桥吊编号,QC-27,0.9138,simulated,完全正确
ENG-0486,rtg_id,龙门吊编号,RTG-16,0.9471,simulated,完全正确
ENG-0486,yard_gate,堆场口,YARD-C8,0.8827,simulated,完全正确
ENG-0486,work_area,作业区域,B-21,0.8964,simulated,完全正确
ENG-0486,equipment_status,设备状态,维修中,0.9049,simulated,完全正确
ENG-0486,date,日期,2O26-06-07,0.6816,simulated,数字识别错误
ENG-0487,qc_id,桥吊编号,QC-11,0.8979,simulated,完全正确
ENG-0487,rtg_id,龙门吊编号,RTG-13,0.9531,simulated,完全正确
ENG-0487,yard_gate,堆场口,YARD-C8,0.9563,simulated,完全正确
ENG-0487,work_area,作业区域,C-05,0.862,simulated,完全正确
ENG-0487,equipment_status,设备状态,待检,0.9015,simulated,完全正确
ENG-0487,date,日期,2026-06-08,0.9713,simulated,完全正确
ENG-0488,qc_id,桥吊编号,QC-28,0.9605,simulated,完全正确
ENG-0488,rtg_id,龙门吊编号,RTG-14,0.925,simulated,完全正确
ENG-0488,yard_gate,堆场口,YARD-A9,0.9274,simulated,完全正确
ENG-0488,work_area,作业区域,D-27,0.9853,simulated,完全正确
ENG-0488,equipment_status,设备状态,停用,0.8806,simulated,完全正确
ENG-0488,date,日期,2026-06-09,0.8739,simulated,完全正确
ENG-0489,qc_id,桥吊编号,,0.3675,simulated,漏识别
ENG-0489,rtg_id,龙门吊编号,RT6-01,0.689,simulated,字母识别错误
ENG-0489,yard_gate,堆场口,YARD-F8,0.7597,simulated,数字识别错误
ENG-0489,work_area,作业区域,A-23,0.9131,simulated,完全正确
ENG-0489,equipment_status,设备状态,,0.173,simulated,漏识别
ENG-0489,date,日期,06-10-2026,0.6737,simulated,顺序错误
ENG-0490,qc_id,桥吊编号,QC-13,0.9197,simulated,完全正确
